Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image
Destined Musk || wealthCompounders,@DestinedMusk,2023-09-25T03:25:35.000Z,False,"Levels i believe will hold for this expiry.#Nifty 19600 #BankNifty 44300-350#FinNifty 19680-700 #Midcpnifty 8975-9000 

Movement below 19575 shd test 19450.

 #Nifty50 #Banknifty #IndiaVix #OptionsTrading #StockMarketIndia  #optionbuying",0,1,4,"1,408","['#Nifty', '#BankNifty', '#FinNifty', '#Midcpnifty', '#Nifty50', '#Banknifty', '#IndiaVix', '#OptionsTrading', '#StockMarketIndia', '#optionbuying']",[],[],https://pbs.twimg.com/profile_images/1627256478309691392/MnoLfvQi_normal.jpg
Bhagyalaxmi Dash,@DashBhagu,2023-09-28T16:32:25.000Z,False,"#Nifty Analysis for 29th Sep 2023  

 Like   
Retweet Comment Follow us for Nifty's level( Support/Resistance)#nifty50 #stockmarkets",0,1,9,"1,590","['#Nifty', '#nifty50', '#stockmarkets']",[],"['\\U0001f4c8', '\\u2764\\ufe0f', '\\U0001f501', '\\U0001f4ac']",https://pbs.twimg.com/profile_images/1530212105810456579/lt7yevzt_normal.jpg
The Accountant,@Unborntrader,2023-09-27T12:02:07.000Z,True,Rs 8k profit booked in #crudeoil                    #banknifty loss recovery due to sudden jump and fall today #nifty50 #optionselling,0,0,0,420,"['#crudeoil', '#banknifty', '#nifty50', '#optionselling']",[],[],https://pbs.twimg.com/profile_images/1476940881353654275/hmMsdzXT_normal.jpg
Ninadz Deshmukkh,@Ninad_Indicator,2023-09-26T15:41:29.000Z,True,"#Nifty / #BankNifty - The next 2-3 days would be interesting for the markets. Watch out for good move (High probability scenario)

No trading suggestion. DYOR!#Nifty50 #NiftyBank #Stockmarketsindia",3,1,34,"4,166","['#Nifty', '#BankNifty', '#Nifty50', '#NiftyBank', '#Stockmarketsindia']",[],[],https://pbs.twimg.com/profile_images/1563156717080387584/tlr8-N2L_normal.jpg
Groww,@_groww,2023-09-28T08:50:56.000Z,True,"[1] The biggest index in India has 750 stocks!

It is 15x bigger than Nifty 50 and can be considered a better benchmark of India’s growth.

All about the Nifty Total Market Index  [1/8]",15,4,94,21.5K,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1689227587200188416/CNtuTK-b_normal.png
Ankit Tiwari,@iamankitt03,2023-09-28T12:54:42.000Z,False,SCALPING trades only . #nifty50#niftyOptionsSay no to fake screenshots! Check out my P&L - #VerifiedBySensibull,1,0,1,119,"['#nifty50', '#niftyOptions', '#VerifiedBySensibull']",[],[],https://pbs.twimg.com/profile_images/1617906049654353921/VQGbUE3w_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-26T01:56:00.000Z,True,"#nifty50 

What's your Plan Today ?

Our Plan is simple 

Thoko !!!! 

Strategically !!!",2,0,91,"7,701",['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-28T09:32:08.000Z,True,"#nifty50One of the finest and best expiry day of 2023

Only one मंत्र sell every rise

Mint Millions Casino Closes in next 30 minutes

Kaha h bottom fishing wale ?",3,1,81,"4,577",['#nifty50'],[],['\\U0001f942'],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-25T09:55:46.000Z,True,"#nifty50I always repeat and will keep repeating !!!

Nothing is Right or Wrong in market !!!

Casino is gonna close in next 5 minutes !!!",2,0,78,"6,281",['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
StockGro,@stockgro,2023-09-26T16:08:53.000Z,True,"#StockMarkets globally are hit by rate hike concerns #Nifty50 remained flat, traded to a low of 19,637Auto stocks traded green, along with FMCGJSW Infra IPO booked 3x by retail investors

Is the market taking a long breather?",43,13,74,"9,069","['#StockMarkets', '#Nifty50']",[],"['\\U0001f643', '\\U0001f7e2', '\\U0001f929']",https://pbs.twimg.com/profile_images/1651583164484300800/qn_fBjnN_normal.jpg
Financial_School,@FinancialSchoo1,2023-09-29T14:40:23.000Z,False,#nifty50,1,0,0,39,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1689319986345758720/FFX3BdcG_normal.jpg
Nivesh Mantra by KD,@kd_mantra,2023-09-29T13:22:34.000Z,False,"Indian Stocks
232 days
29/09/23 (Fri)
(Change) (Index Value) (CAGR)
DRKDSM™
(0.67%) (136.89) (58%)Nifty50(0.59%) (109.62) (15.1%)
Midcap150
(1.04%) (129.08) (45.8%)
Smallcap250
(0.66%) (132.18) (50.6%)
Microcap250
(0.71%) (154.35) (85.5%)
Alpha50
(1.12%) (138.98) (61.3%)",1,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1555952170146869248/9gPakC41_normal.jpg
Naresh Nambisan | നരേഷ്,@nareshbahrain,2023-09-25T14:44:02.000Z,True,This is how traders will print money full time once NSE extends evening trading session from 6-9 pm & later after they extend the same upto 11:30 pm.#Nifty50,2,0,10,"4,605",['#Nifty50'],[],['\\U0001f609'],https://pbs.twimg.com/profile_images/994979876154163200/D6o5MGGF_normal.jpg
Jyothish N Pillai,@JyothishNPillai,2023-09-25T02:29:08.000Z,True,How many Nifty50 companies are from Kerala?,13,1,36,"8,114",[],[],[],https://pbs.twimg.com/profile_images/1649695243409952769/BORKUqYl_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-28T07:51:57.000Z,True,"#nifty50#bankniftyExpiry is still 2 hours to go

Will pain accelerate post 1:45 pm !!!!",4,0,57,"4,752","['#nifty50', '#banknifty']",[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Ajay More,@ajaym_060,2023-09-28T10:00:08.000Z,False,Yesterday  #nifty50,0,0,0,25,['#nifty50'],[],['\\U0001f603'],https://pbs.twimg.com/profile_images/1623283339062038528/TFWqj7Dt_normal.jpg
Amal Raj,@Amalraj2020,2023-09-29T01:39:56.000Z,False,#nifty50 Chart Getting WeakerHorizontal & Trendline Support Broken 19600 Resistancehttps://tradingview.com/x/JfnpON99  ,0,0,0,70,['#nifty50'],"['@kuttrapali26', '@nishkumar1977', '@sunilgurjar01']","['\\U0001f4ca', '\\U0001f44e', '\\U0001f494', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1427602461968125955/wZrQJBR3_normal.jpg
Vijay,@hiwistler,2023-09-28T13:25:23.000Z,False,"Top 10 movers on Nifty: L&T, Airtel jump; LTI Mindtree, Asian Paints fall on Sept 28  #nifty50  #LT",1,0,0,86,"['#nifty50', '#LT']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-29T03:51:02.000Z,True,"#nifty50Below 19555

22 minutes

Another drop of 100+ points !!!

Let's see !!",2,1,75,10.9K,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Power of Stockings,@powerofstocking,2023-09-28T05:21:15.000Z,False,Option CallNIFTY 19700 PETGT : 63/75/84/95/111/126/147+SL : 00Zeto to Hero Trade invest accordingly.Join telegram for more tradeshttps://t.me/powerofstockings…#Nifty #Banknifty #market #Stock #nifty50,1,1,1,"1,175","['#Nifty', '#Banknifty', '#market', '#Stock', '#nifty50']",[],"['\\U0001f514', '\\U0001f514', '\\U0001f449\\U0001f3fb', '\\U0001f3af', '\\U0001f449\\U0001f3fb', '\\u2b55', '\\U0001f449\\U0001f3fb', '\\U0001f447\\U0001f3fb']",https://pbs.twimg.com/profile_images/1672945634184429568/PkNCUMTT_normal.jpg
Umakanth,@umakanthonline,2023-09-29T09:13:15.000Z,False,"One day, a sharp upmove; the very next day, a sharp down move. One of the Wave B rules is the 'ZIG ZAG' pattern in moves. With a low VIX and near ATH, these moves are even more volatile this time. We can expect to see 1-2 more weeks of such moves. #Nifty50 #justsaying",0,1,15,406,"['#Nifty50', '#justsaying']",[],[],https://pbs.twimg.com/profile_images/1559221145429491712/U7JkfMOZ_normal.jpg
rahul bora,@BoraRahul111,2023-09-27T15:40:51.000Z,False,"#Nifty #nifty50 

Nifty important levels and trade plan for tomorrow, Thursday, 28th September.",0,1,1,81,"['#Nifty', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1560154878386663424/G_qnxzJT_normal.jpg
Trading Ideas,@Darshanj101,2023-09-29T06:16:53.000Z,True,"#Nifty Just 150 Pts Up#Banknifty 400 Pts up
Power Of Astro#FinancialAstrology #Nifty50",0,2,26,"3,666","['#Nifty', '#Banknifty', '#FinancialAstrology', '#Nifty50']",[],"['\\U0001f60e', '\\U0001f525', '\\U0001f525', '\\U0001f525']",https://pbs.twimg.com/profile_images/1459854800493842433/X6DIz4BB_normal.jpg
Himani,@STOCKBAGGER1,2023-09-29T12:15:34.000Z,False,"Daily Market  29/09/2023 NIFTY50: ₹19638.3 | +0.59% Top Gainers HINDALCO: +5.53%
NTPC: +3.59%
HEROMOTOCO: +2.94%
DRREDDY: +2.91%
DIVISLAB: +2.73%

Top Losers ADANIENT: -2.48%
LTIM: -1.05%
HCLTECH: -0.57%
TECHM: -0.54%
POWERGRID: -0.5%",0,3,11,"1,130",[],[],"['\\U0001f4ca', '\\U0001f53a', '\\U0001f4c8', '\\U0001f4c9']",https://pbs.twimg.com/profile_images/1678847255238033408/lbh3AVJa_normal.jpg
Sachin Deodhar @aceDee,Sachin Deodhar @aceDee,2023-09-28T19:07:46.000Z,False,"Wake up and smell the coffee

Against all odds, #Nifty50 is hardly down 3.5% (from ATH)",2,1,15,"5,087",['#Nifty50'],[],[],https://pbs.twimg.com/profile_images/1699500299743027201/0FJmffja_normal.jpg
Saurav Pandey,@SauravP02058432,2023-09-27T10:11:52.000Z,False,"Buy Natural Gas between 240 to 241.8
Sl As per your capacity 
Targey 243.5,244,245+

Follow our WhatsApp for more contenthttps://chat.whatsapp.com/IyoSUZmEwA8KyzqEKKe3m2…#CrudeOil #commodity #NaturalGas #tradingview #nifty50 #NiftyBank #optiontrading #Silver #GOLD #trading #TradingTips",2,0,2,268,"['#CrudeOil', '#commodity', '#NaturalGas', '#tradingview', '#nifty50', '#NiftyBank', '#optiontrading', '#Silver', '#GOLD', '#trading', '#TradingTips']",[],[],https://pbs.twimg.com/profile_images/1643653878917759002/-mXS3wqw_normal.jpg
fum,@fumh,2023-09-29T19:07:37.000Z,False,"今週もお疲れ様でした。

今週のポートフォリオ増減は-3.40%
強気が裏目に。

各指数の週間は…日経平均 -1.68%TOPIX -2.23%インド NIFTY50 -0.18%ベトナム VN INDEX -3.27%インドネシア JCI -1.10%中国(上海) SSEC -0.70%
チャートは記載分のワースト
VN INDEX
15分足9月25日から",1,3,144,"1,188",[],[],"['\\U0001f1ef\\U0001f1f5', '\\U0001f1ef\\U0001f1f5', '\\U0001f1ee\\U0001f1f3', '\\U0001f1fb\\U0001f1f3', '\\U0001f1ee\\U0001f1e9', '\\U0001f1e8\\U0001f1f3']",https://pbs.twimg.com/profile_images/1134326322/contest_20_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-29T09:28:00.000Z,True,"#nifty5035 minutes to close

Technical says short

But only 35 minutes and overnight risk not worth at the moment for fresh shortsSo will see on Tuesday,

Monday market is closed.",1,4,86,"8,098",['#nifty50'],[],"['\\u2764\\ufe0f', '\\u2660\\ufe0f']",https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Intrinsic Compounding,@soicfinance,2023-09-28T13:02:17.000Z,True,"Daily tracking of Portfolio and comparing with Nifty 50 or small cap index can cause immense harm..

Reinforcing Short Termism over focus on business, earnings growth and your set up. Do it if you are a trader, but not if you are an investor. Rather track your process more… Show more",12,17,198,27.8K,[],[],[],https://pbs.twimg.com/profile_images/1684911524853485568/TZjMmL83_normal.jpg
Jitesh Kumar,@jitesht8687,2023-09-25T08:18:37.000Z,True,#Finnifty chart update Join here for further updates - https://t.me/InvestwithJitesh…#nifty50 #banknifty #stockmarkets,1,0,2,298,"['#Finnifty', '#nifty50', '#banknifty', '#stockmarkets']",[],"['\\u270c\\ufe0f', '\\U0001f60e']",https://pbs.twimg.com/profile_images/1670135684966010883/W_zLR25i_normal.jpg
Just For Laughs,@JustFor4Laughs,2023-09-26T05:41:43.000Z,True,"Bulls & Bears
Best Friends Forever .
.
.
Sapne me bhi mat sochna #Nifty #Nifty50 #Sensex #StockMarket #StocksToBuy #AsianGames #Mangalavaaram #ModiJiRailwayBhartiDo #INDvsAUS #KaveriBelongsToKarnataka #TheVaccineWar #adp2023 #RozgarMela #BengaluruBandh #ManmohanSingh",0,1,3,174,"['#Nifty', '#Nifty50', '#Sensex', '#StockMarket', '#StocksToBuy', '#AsianGames', '#Mangalavaaram', '#ModiJiRailwayBhartiDo', '#INDvsAUS', '#KaveriBelongsToKarnataka', '#TheVaccineWar', '#adp2023', '#RozgarMela', '#BengaluruBandh', '#ManmohanSingh']",[],"['\\U0001f979', '\\U0001f607', '\\U0001f643', '\\U0001f928', '\\U0001f60f']",https://pbs.twimg.com/profile_images/1706739346781749248/_g3fBhJW_normal.jpg
CNBC-TV18,@CNBCTV18News,2023-09-27T01:28:31.000Z,True,"Stock Market LIVE Updates: Nifty 50 consolidates while stocks like Suzlon, Vedanta, Shree Renuka will be in focus 

Catch LIVE Updates here: #StockMarket #StockMarketIndia #StocksToWatch #TradeSetup #Nifty #Nifty50 #GlobalMarkets",2,3,10,"4,323","['#StockMarket', '#StockMarketIndia', '#StocksToWatch', '#TradeSetup', '#Nifty', '#Nifty50', '#GlobalMarkets']",[],[],https://pbs.twimg.com/profile_images/1600006833086685184/WC4keECQ_normal.jpg
Chikka Rama Kishore,@ChikkaRama,2023-09-27T10:04:47.000Z,False,Huge MTM swings... Highly Volatile.Happy to be on Positive side#banknifty#nifty50#VerifiedBySensibull,0,0,8,174,"['#banknifty', '#nifty50', '#VerifiedBySensibull']",[],[],https://pbs.twimg.com/profile_images/1501851322433564674/-nrG4WPp_normal.jpg
Vijay,@hiwistler,2023-09-27T15:43:52.000Z,False,Zee row: SAT reserves in Punit Goenka's appeal#nifty50,1,0,0,71,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
The Accountant,@Unborntrader,2023-09-26T04:35:03.000Z,True,Rs 5k profit booked #nifty50 #banknifty #optiontrading,0,0,0,131,"['#nifty50', '#banknifty', '#optiontrading']",[],[],https://pbs.twimg.com/profile_images/1476940881353654275/hmMsdzXT_normal.jpg
MarginValue,@marginvalue,2023-09-28T04:02:55.000Z,True,"#AsianPaints 

Growth + solid fundamentals + brand + widely followed by analysts, but market returns in an unprecedented bull market ...

1Y: -3.96%

2Y: -4.26%https://marginvalue.com/valuation/simple/c/asian-paints-ltd…#nifty50",0,1,1,215,"['#AsianPaints', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1447829944210366468/02HRIOqJ_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-28T07:47:23.000Z,True,#nifty50Most peaceful expiry of the year award goes to today Till now !!!!,3,0,93,"6,335",['#nifty50'],[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Vijay,@hiwistler,2023-09-27T14:34:22.000Z,False,Gainers and Losers: 10 Nifty stocks that moved the most on September 27  #nifty50,1,0,0,55,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
whatPDthinks!?,@whatPDthinks,2023-09-30T16:24:44.000Z,False,People of my age are enjoying their long weekend and here I am working on charts & hunting opportunities... Kurbani waste nahi jayegi#stockmarkets #StockMarketindia #StockMarket #StocksInFocus #Vedanta #Taxaudit #nifty #nifty50 #NiftyBank #niftyOptions,1,1,3,740,"['#stockmarkets', '#StockMarketindia', '#StockMarket', '#StocksInFocus', '#Vedanta', '#Taxaudit', '#nifty', '#nifty50', '#NiftyBank', '#niftyOptions']",[],"['\\U0001f604', '\\U0001f605']",https://pbs.twimg.com/profile_images/1658792065147506688/fodDrzVt_normal.jpg
Trading Ideas,@Darshanj101,2023-09-29T04:20:41.000Z,True,"#Nifty : +62#Banknifty : +230

Power Of Astro #FinancialAstrology #Nifty50",0,2,40,"5,744","['#Nifty', '#Banknifty', '#FinancialAstrology', '#Nifty50']",[],['\\U0001f525'],https://pbs.twimg.com/profile_images/1459854800493842433/X6DIz4BB_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-28T03:00:01.000Z,True,"#nifty50What's your plan

Today is Nifty and Banknifty both expiry !!!

We are simply looking at 19850 as Power LOC

Intraday ?
Let's see !!!

Let's see

More to members ",6,3,66,"5,941",['#nifty50'],[],['\\U0001f4cd'],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Destined Musk || wealthCompounders,@DestinedMusk,2023-09-29T11:27:08.000Z,False,"Day 1 of the new Month. and it turned out to be perfect !!!

A big drop in Volatility #IV.#Nifty #nifty50 #NiftyBank #OptionsTrading #sensex #tradingstrategy #StockMarketindiaSay no to fake screenshots! Check out my P&L - #VerifiedBySensibull",0,1,5,457,"['#IV', '#Nifty', '#nifty50', '#NiftyBank', '#OptionsTrading', '#sensex', '#tradingstrategy', '#StockMarketindia', '#VerifiedBySensibull']",[],[],https://pbs.twimg.com/profile_images/1627256478309691392/MnoLfvQi_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-29T09:35:01.000Z,True,"#nifty50Han bhai aaj hi gir ja saara Closing the screen 
See you all on Tuesday !!!!

Not chasing anything here !!",6,2,89,"7,822",['#nifty50'],[],['\\U0001f926\\U0001f3fb'],https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
expert level work,@Bindastarget,2023-09-28T05:34:04.000Z,False,https://youtube.com/live/j0w5hPurcsM?si=8pCG596SauFkGqJL…nifty live target #nifty50 #Nifty #banknifty #nse,1,0,0,136,"['#nifty50', '#Nifty', '#banknifty', '#nse']",[],[],https://pbs.twimg.com/profile_images/1678090050213642240/oJqj2PRk_normal.jpg
Ejaz,@StocksNavigator,2023-09-26T18:46:54.000Z,False,My SL getting hit and Algos getting there targets #stockmarketcrash #Memes #StockMarketindia #nifty50,0,0,1,514,"['#stockmarketcrash', '#Memes', '#StockMarketindia', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1683223496468381698/TRFEwgGn_normal.jpg
CodeXABCD ™ Harmonics Trading Academy,@codexabcd,2023-09-28T06:26:04.000Z,False,#Nifty50 retest 19540-19531 acts as demand zone,4,1,4,818,['#Nifty50'],[],[],https://pbs.twimg.com/profile_images/1576487269531545600/UK7N_ora_normal.jpg
Magicbullindia,@Magicbullindia,2023-09-28T04:12:14.000Z,True,#nifty50Today is expiry and nifty future is at 30 points discount ,0,0,45,"3,851",['#nifty50'],[],"['\\U0001f926\\U0001f3fb', '\\U0001f926\\U0001f3fb', '\\U0001f926\\U0001f3fb']",https://pbs.twimg.com/profile_images/1571895381285539841/yp8JpCSk_normal.jpg
Mint,@livemint,2023-09-29T10:05:19.000Z,True,"#MarketsWithMint | #Nifty50, #Sensex end with decent gains; investors earn over ₹2 lakh crore in a day

Track all market updates here: https://livemint.com/market/market-stats?utm_source=facebook_lm&utm_medium=social_lm&utm_campaign=social_media_deeplinks…",1,4,7,"3,405","['#MarketsWithMint', '#Nifty50', '#Sensex']",[],[],https://pbs.twimg.com/profile_images/1622468600367042562/6xZ3C-N3_normal.jpg
Deepak kumar Biswal.,@Deepakbiswal22,2023-09-29T06:20:27.000Z,True,Nifty to bears #nifty50,0,0,0,17,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1689451902793338880/1rWntLQS_normal.jpg
Sidharth Jain,@Sidharthjain84,2023-09-30T04:42:45.000Z,False,"30.9.2023
Valuations perspective Nifty = 50%| up 13.1% from mar-2023
Gold = 50%| down 3.3% from mar-2023
Overall portfolio up 4.9% at half F.Y.
...
No change in asset allocation from my side. 

Next update on 31.3.2024 ",1,1,11,801,[],[],['\\U0001f44d'],https://pbs.twimg.com/profile_images/1546827573698498562/f_jS0ZqD_normal.jpg
Jat Devta,@jatdevta108,2023-09-26T12:46:02.000Z,True,It's time to take rest.#nifty50,0,1,0,107,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1691852094029099008/T01bXJz1_normal.jpg
ViPiN,@AlgoBoffin,2023-09-29T04:43:36.000Z,True,"If Nifty fails to close above 19650 then do not expect more #Pullback in #Nifty50.

As per the current structure Nifty is ready to break or test the range of 18000-18500.#Midcap & #Smallcap can be brutal for October series.

It's just an assumption based on current data &… Show more",31,20,124,57.4K,"['#Pullback', '#Nifty50', '#Midcap', '#Smallcap']",[],[],https://pbs.twimg.com/profile_images/1607407092222287874/IFQHZVmH_normal.jpg
Arkabrata Das,@i_amArko,2023-09-25T10:06:20.000Z,True,"#nifty50  Money Flow gave a perfect sign of reversal, a huge divergence/gap was created between the money flow(red) and th spot price(blue) before the reversal from 19610.",1,1,10,417,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1496936073192116225/QGWbJ1Qk_normal.jpg
Vijay,@hiwistler,2023-09-29T14:46:14.000Z,False,"Sterling and Wilson stock jumps 4% on Rs 1,535 crore order win from NTPC-RE #SWsolar   #nifty50 https://moneycontrol.com/news/business/stocks/sterling-and-wilson-stock-jumps-4-on-rs-1535-crore-order-win-from-ntpc-re-11451001.html…",0,0,1,171,"['#SWsolar', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
₹ ਮਨਵੀਰਸਿੰਘ ₹,@manvir_moron,2023-09-27T06:11:42.000Z,False,#NIFTY50 COOL,0,0,0,60,['#NIFTY50'],[],[],https://pbs.twimg.com/profile_images/1558681344200171520/3Cf4Q8Wn_normal.jpg
ET NOW,@ETNOWlive,2023-09-26T10:13:07.000Z,True,Reliance Industries: The Only Nifty 50 Stock In Oversold Zone | Tracking Underperformance - What's Ailing RIL Share? DECODED,2,1,10,"6,038",[],[],[],https://pbs.twimg.com/profile_images/1354341545995104256/-Z4-Lmiu_normal.jpg
Viresh Managooli,@vireshmanagooli,2023-09-26T11:56:52.000Z,False,Bearish view for this expiry for #nifty50 & #banknifty #VerifiedBySensibull,0,0,12,395,"['#nifty50', '#banknifty', '#VerifiedBySensibull']",[],[],https://pbs.twimg.com/profile_images/1613909174584315905/VKm9SXam_normal.jpg
Destined Musk || wealthCompounders,@DestinedMusk,2023-09-26T10:07:10.000Z,False,"#market is sleeping :-( 

Started reducing positions#Nifty #nifty50 #NiftyBank #OptionsTrading #sensex #tradingstrategy 

Say no to fake screenshots! Check out my P&L - #VerifiedBySensibull",0,2,5,668,"['#market', '#Nifty', '#nifty50', '#NiftyBank', '#OptionsTrading', '#sensex', '#tradingstrategy', '#VerifiedBySensibull']",[],[],https://pbs.twimg.com/profile_images/1627256478309691392/MnoLfvQi_normal.jpg
𝓖𝓾𝓻𝓾 ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,@ChartingG,2023-09-27T17:23:58.000Z,True,"#28Jun Month Expiry #nifty50 
single day range is 176.70 pts...
expiry range can be +- 45% of the range from last close.

precisely +-80 odd pts from 19716.45

breach above/below more violence !!
Overall expecting an explosive expiry of monthly Options in index.

Disc : no option… Show more",2,1,7,"2,439","['#28Jun', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1643299353581453312/BMZVj2-H_normal.jpg
Nifty Today,@nifty50today,2023-09-28T08:05:59.000Z,False,Yesterday's upmove washed today ,0,0,2,78,[],[],"['\\U0001f61c', '\\U0001f92a', '\\U0001f61b']",https://pbs.twimg.com/profile_images/1695454711292346368/VKi_Yw5p_normal.jpg
Vijay,@hiwistler,2023-09-29T14:26:11.000Z,False,#LUPIN  surges to 52-week high on receiving US FDA clearance for Nagpur unit#nifty50 https://moneycontrol.com/news/business/markets/lupin-surges-to-52-week-high-on-receiving-us-fda-clearance-for-nagpur-unit-11451841.html…,0,0,1,97,"['#LUPIN', '#nifty50']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Vijay,@hiwistler,2023-09-25T14:34:28.000Z,False,Gainers & Losers: 10 stocks that moved the most on September 25  #nifty50,1,0,0,53,['#nifty50'],[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
Vijay,@hiwistler,2023-09-25T13:17:59.000Z,False,Religare Enterprises slumps as Burmans announce open offer at 13% discount  #nifty50  #religare,1,0,0,162,"['#nifty50', '#religare']",[],[],https://pbs.twimg.com/profile_images/1622693603930738708/HS2xdKXE_normal.jpg
VRIDDHI AKSHAYA,@Mind1Investors,2023-09-30T06:21:40.000Z,False,"#nifty50 #options #banknifty 
The Big Game Explained , Use this as a guide for the coming week. You have no idea what else you'll get for Free in our group-Link Below:https://t.me/+mgQpXBYvyuw5Yzk1…#SaturdayVibes #WorldHeartDay #stockmarkets #stockmarketcrash #self #trading",0,4,5,113,"['#nifty50', '#options', '#banknifty', '#SaturdayVibes', '#WorldHeartDay', '#stockmarkets', '#stockmarketcrash', '#self', '#trading']",[],"['\\U0001f447', '\\U0001f447', '\\U0001f447']",https://pbs.twimg.com/profile_images/1634277980234199041/q9ALKGOx_normal.jpg
Nifty50+,@queenmiserable,2023-09-29T12:05:12.000Z,False,#givethanksToday is not an easy day for many people.  Taking a moment of silence#prayersforthosethatneedit,0,0,0,13,"['#givethanks', '#prayersforthosethatneedit']",[],[],https://pbs.twimg.com/profile_images/1704034813022203904/BmykoqfZ_normal.jpg
Jitesh Kumar,@jitesht8687,2023-09-27T16:44:44.000Z,True,#dowjones   closed below its 200 DMA. Not a good sign for our market Join here for further updates - https://t.me/InvestwithJitesh…#nifty50 #banknifty #investing,0,0,4,410,"['#dowjones', '#nifty50', '#banknifty', '#investing']",[],['\\u274c'],https://pbs.twimg.com/profile_images/1670135684966010883/W_zLR25i_normal.jpg
Silambarasan r,@crazysimbhu,2023-09-27T15:42:49.000Z,False,"Entering into October series..
Praying God to escape from octopus hands....#nifty50#sharemarketindia #OptionsellingSay no to fake screenshots! Check out my P&L - #VerifiedBySensibull",0,0,1,90,"['#nifty50', '#sharemarketindia', '#Optionselling', '#VerifiedBySensibull']",[],[],https://pbs.twimg.com/profile_images/1671107119268134913/64tIGGga_normal.jpg
Sid D Harth,@T_Harth,2023-09-29T09:35:55.000Z,False,"#NIFTY50Yesterday was an Outside Bar
Today is an Inside Bar

Consolation within Range going on
19800 upper end of Range
19500 lower end of Range",1,0,4,193,['#NIFTY50'],[],[],https://pbs.twimg.com/profile_images/1685305878290051073/BWReDcvc_normal.jpg
Jitesh Kumar,@jitesht8687,2023-09-28T03:44:53.000Z,True,#banknifty chart update Join here for here - zero trade - https://t.me/InvestwithJitesh…#StocksToBuy #nifty50 #investing,0,0,2,132,"['#banknifty', '#StocksToBuy', '#nifty50', '#investing']",[],"['\\u270c\\ufe0f', '\\U0001f60e']",https://pbs.twimg.com/profile_images/1670135684966010883/W_zLR25i_normal.jpg
Amit Belwal,@happymonk123,2023-09-28T05:09:15.000Z,False,Nifty 50,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1568255578371399680/E8qnOiZm_normal.jpg
The Accountant,@Unborntrader,2023-09-29T05:14:49.000Z,True,Rs 5k booked #banknifty #nifty50 and let’s wait for sometime to get another trade….#optionselling,0,0,1,201,"['#banknifty', '#nifty50', '#optionselling']",[],[],https://pbs.twimg.com/profile_images/1476940881353654275/hmMsdzXT_normal.jpg
